no.,number_of_training,method,isTest,recall,precision,accuracy
1,10000,SVM,True,0.57150655021834063,0.54874213836477992,0.54780219780219785
1,10000,SVM,False,0.64649520927887039,0.62067296054224164,0.62887499999999996
1,10000,SVM_RBF,True,0.22871179039301309,0.91285403050108938,0.6008241758241758
1,10000,SVM_RBF,False,1.0,1.0,1.0
1,10000,SVM_POLY,True,0.56004366812227069,0.88754325259515565,0.74285714285714288
1,10000,SVM_POLY,False,0.72566817952597074,0.99275612280096581,0.861375
1,10000,Log,True,0.54421397379912662,0.54570333880678712,0.54258241758241754
1,10000,Log,False,0.69818456883509838,0.68286066584463623,0.68962500000000004
1,10000,DL,True,0.83242358078602618,0.83883388338833886,0.8351648351648352
1,10000,DL,False,0.99924357034795763,0.99974772956609481,0.99950000000000006
1,10000,SAE_SVM,True,0.6643013100436681,0.66648411829134724,0.66373626373626371
1,10000,SAE_SVM,False,0.68683812405446298,0.68304914744232703,0.68674999999999997
1,10000,SAE_SVM_RBF,True,0.861353711790393,0.86560614371914424,0.86291208791208796
1,10000,SAE_SVM_RBF,False,0.97402924861321227,0.9681704260651629,0.97124999999999995
1,10000,SAE_SVM_POLY,True,0.83951965065502188,0.86453063518830808,0.85302197802197799
1,10000,SAE_SVM_POLY,False,0.94049420070600098,0.94550063371356152,0.94362500000000005
1,10000,DL_S,True,0.86844978165938869,0.8539989264626946,0.85906593406593401
1,10000,DL_S,False,0.98840141200201714,0.98939929328621912,0.98899999999999999
1,10000,SAE_S_SVM,True,0.58897379912663761,0.55906735751295333,0.55934065934065935
1,10000,SAE_S_SVM,False,0.63035804336863344,0.59115630172617639,0.60062499999999996
1,10000,SAE_S_SVM_RBF,True,0.89028384279475981,0.87641053197205798,0.88159340659340657
1,10000,SAE_S_SVM_RBF,False,0.97428139183055973,0.9732997481108312,0.97399999999999998
1,10000,SAE_S_SVM_POLY,True,0.87882096069868998,0.86698976844372644,0.87115384615384617
1,10000,SAE_S_SVM_POLY,False,0.95410993444276349,0.94932262920220778,0.95199999999999996
1,10000,SVM,True,0.57150655021834063,0.54874213836477992,0.54780219780219785
1,10000,SVM,False,0.64649520927887039,0.62067296054224164,0.62887499999999996
1,10000,SVM_RBF,True,0.22871179039301309,0.91285403050108938,0.6008241758241758
1,10000,SVM_RBF,False,1.0,1.0,1.0
1,10000,SVM_POLY,True,0.56004366812227069,0.88754325259515565,0.74285714285714288
1,10000,SVM_POLY,False,0.72566817952597074,0.99275612280096581,0.861375
1,10000,Log,True,0.54421397379912662,0.54570333880678712,0.54258241758241754
1,10000,Log,False,0.69818456883509838,0.68286066584463623,0.68962500000000004
1,10000,DL,True,0.83242358078602618,0.83883388338833886,0.8351648351648352
1,10000,DL,False,0.99924357034795763,0.99974772956609481,0.99950000000000006
1,10000,SAE_SVM,True,0.6643013100436681,0.66648411829134724,0.66373626373626371
1,10000,SAE_SVM,False,0.68683812405446298,0.68304914744232703,0.68674999999999997
1,10000,SAE_SVM_RBF,True,0.861353711790393,0.86560614371914424,0.86291208791208796
1,10000,SAE_SVM_RBF,False,0.97402924861321227,0.9681704260651629,0.97124999999999995
1,10000,SAE_SVM_POLY,True,0.83951965065502188,0.86453063518830808,0.85302197802197799
1,10000,SAE_SVM_POLY,False,0.94049420070600098,0.94550063371356152,0.94362500000000005
1,10000,DL_S,True,0.86844978165938869,0.8539989264626946,0.85906593406593401
1,10000,DL_S,False,0.98840141200201714,0.98939929328621912,0.98899999999999999
1,10000,SAE_S_SVM,True,0.58897379912663761,0.55906735751295333,0.55934065934065935
1,10000,SAE_S_SVM,False,0.63035804336863344,0.59115630172617639,0.60062499999999996
1,10000,SAE_S_SVM_RBF,True,0.89028384279475981,0.87641053197205798,0.88159340659340657
1,10000,SAE_S_SVM_RBF,False,0.97428139183055973,0.9732997481108312,0.97399999999999998
1,10000,SAE_S_SVM_POLY,True,0.87882096069868998,0.86698976844372644,0.87115384615384617
1,10000,SAE_S_SVM_POLY,False,0.95410993444276349,0.94932262920220778,0.95199999999999996
2,10000,SVM,True,0.53155603917301419,0.5353424657534247,0.53534529635671557
2,10000,SVM,False,0.63813623702203093,0.63604240282685509,0.64112499999999994
2,10000,SVM_RBF,True,0.21871599564744287,0.93925233644859818,0.60250135943447525
2,10000,SVM_RBF,False,1.0,1.0,1.0
2,10000,SVM_POLY,True,0.57290533188248094,0.88264878457669738,0.74850462207721591
2,10000,SVM_POLY,False,0.77361357305646994,0.99220526144852228,0.88524999999999998
2,10000,Log,True,0.54570184983677916,0.54748908296943233,0.54758020663404028
2,10000,Log,False,0.71283869334008609,0.69592088998763901,0.70450000000000002
2,10000,DL,True,0.86398258977149078,0.85422270037654657,0.85834692767808596
2,10000,DL,False,0.99974677133451506,0.99924069855732733,0.99950000000000006
2,10000,SAE_SVM,True,0.68824809575625678,0.65307176045431081,0.66150081566068519
2,10000,SAE_SVM,False,0.69409977209420104,0.68422366450324512,0.69087500000000002
