no.,number_of_training,method,isTest,recall,precision,accuracy
1,10000,SVM,True,0.506084070796,0.527073732719,0.523888888889
1,10000,SVM,False,0.612862862863,0.629077832006,0.626125
1,10000,SVM_RBF,True,0.365597345133,0.89566395664,0.66
1,10000,SVM_RBF,False,1.0,1.0,1.0
1,10000,SVM_POLY,True,0.501659292035,0.867942583732,0.711388888889
1,10000,SVM_POLY,False,0.703453453453,0.993637327678,0.849625
1,10000,Log,True,0.558628318584,0.551310043668,0.55
1,10000,Log,False,0.703953953954,0.694396445322,0.697375
1,10000,DL,True,0.912610619469,0.862519602718,0.883055555556
1,10000,DL,False,1.0,0.999749812359,0.999875
1,10000,DL_S,True,0.935287610619,0.890937829294,0.91
1,10000,DL_S,False,1.0,1.0,1.0
1,10000,SAE_S_SVM,True,0.590707964602,0.549100257069,0.550833333333
1,10000,SAE_S_SVM,False,0.654654654655,0.620640569395,0.627625
1,10000,SAE_S_SVM_RBF,True,0.478982300885,0.990846681922,0.736111111111
1,10000,SAE_S_SVM_RBF,False,1.0,1.0,1.0
2,10000,SVM,True,0.552083333333,0.545799457995,0.547690625854
2,10000,SVM,False,0.627906976744,0.63042932463,0.63
2,10000,SVM_RBF,True,0.929824561404,0.577067029602,0.625307461055
2,10000,SVM_RBF,False,1.0,1.0,1.0
2,10000,SVM_POLY,True,0.598135964912,0.881972514147,0.759770429079
2,10000,SVM_POLY,False,0.782195548887,0.991128010139,0.887625
2,10000,Log,True,0.561403508772,0.540940306392,0.543864443837
2,10000,Log,False,0.704426106527,0.690271992159,0.69425
2,10000,DL,True,0.877192982456,0.888395335924,0.883848045914
2,10000,DL,False,0.999499874969,0.999749874937,0.999625
2,10000,DL_S,True,0.895285087719,0.90772651473,0.902432358568
2,10000,DL_S,False,0.999749937484,0.999749937484,0.99975
2,10000,SAE_S_SVM,True,0.513157894737,0.531214528944,0.53156600164
2,10000,SAE_S_SVM,False,0.611902975744,0.614361034396,0.614
2,10000,SAE_S_SVM_RBF,True,0.532346491228,0.98578680203,0.763050013665
2,10000,SAE_S_SVM_RBF,False,1.0,1.0,1.0
3,10000,SVM,True,0.505263157895,0.513224535734,0.514900662252
3,10000,SVM,False,0.631895687061,0.631578947368,0.63275
3,10000,SVM_RBF,True,0.302493074792,0.902479338843,0.636313465784
3,10000,SVM_RBF,False,1.0,1.0,1.0
3,10000,SVM_POLY,True,0.567313019391,0.87074829932,0.742549668874
3,10000,SVM_POLY,False,0.779087261785,0.991701244813,0.886625
3,10000,Log,True,0.536842105263,0.536544850498,0.538355408389
3,10000,Log,False,0.712888665998,0.693583800927,0.699875
3,10000,DL,True,0.865373961219,0.915592028136,0.89321192053
3,10000,DL,False,0.999498495486,0.999498495486,0.9995
3,10000,DL_S,True,0.88864265928,0.922899884925,0.907560706402
3,10000,DL_S,False,0.999749247743,0.999749247743,0.99975
3,10000,SAE_S_SVM,True,0.531855955679,0.531561461794,0.533388520971
3,10000,SAE_S_SVM,False,0.626629889669,0.631379484588,0.6315
3,10000,SAE_S_SVM_RBF,True,0.453185595568,0.989117291415,0.725165562914
3,10000,SAE_S_SVM_RBF,False,1.0,1.0,1.0
4,10000,SVM,True,0.514541387025,0.546318289786,0.544642857143
4,10000,SVM,False,0.599647266314,0.63704496788,0.631875
4,10000,SVM_RBF,True,0.285234899329,0.928961748634,0.632533482143
4,10000,SVM_RBF,False,1.0,1.0,1.0
4,10000,SVM_POLY,True,0.591722595078,0.882402001668,0.756975446429
4,10000,SVM_POLY,False,0.786596119929,0.988913525499,0.88975
4,10000,Log,True,0.541387024609,0.541689983212,0.542689732143
4,10000,Log,False,0.705467372134,0.686947988224,0.694375
4,10000,DL,True,0.894295302013,0.885382059801,0.889508928571
4,10000,DL,False,1.0,0.999748110831,0.999875
4,10000,DL_S,True,0.970917225951,0.777081468218,0.846540178571
4,10000,DL_S,False,0.999244142101,0.843470863462,0.907625
4,10000,SAE_S_SVM,True,0.50615212528,0.536773428233,0.535714285714
4,10000,SAE_S_SVM,False,0.611740992693,0.610356963298,0.613625
4,10000,SAE_S_SVM_RBF,True,0.468680089485,0.995249406176,0.733816964286
4,10000,SAE_S_SVM_RBF,False,1.0,1.0,1.0
5,10000,SVM,True,0.531868131868,0.541387024609,0.532830399553
5,10000,SVM,False,0.623442664633,0.61546184739,0.623375
5,10000,SVM_RBF,True,0.183516483516,0.954285714286,0.580329701034
5,10000,SVM_RBF,False,1.0,1.0,1.0
5,10000,SVM_POLY,True,0.532967032967,0.877034358047,0.724504051411
5,10000,SVM_POLY,False,0.742944317315,0.991853360489,0.870625
5,10000,Log,True,0.545054945055,0.546857772878,0.53897736798
5,10000,Log,False,0.690821256039,0.680611222445,0.688625
5,10000,DL,True,0.899450549451,0.866137566138,0.878178262084
5,10000,DL,False,0.999491482329,1.0,0.99975
5,10000,DL_S,True,0.911538461538,0.894822006472,0.900530874546
5,10000,DL_S,False,0.999745741165,1.0,0.999875
5,10000,SAE_S_SVM,True,0.565384615385,0.575503355705,0.566918133557
5,10000,SAE_S_SVM,False,0.630053394355,0.624810892587,0.632125
5,10000,SAE_S_SVM_RBF,True,0.428571428571,0.988593155894,0.706901369098
5,10000,SAE_S_SVM_RBF,False,1.0,1.0,1.0
6,10000,SVM,True,0.536882972823,0.550312677658,0.543771043771
6,10000,SVM,False,0.639299123905,0.640421263791,0.640625
6,10000,SVM_RBF,True,0.351636161952,0.891701828411,0.650392817059
6,10000,SVM_RBF,False,1.0,1.0,1.0
6,10000,SVM_POLY,True,0.654464780921,0.881254667662,0.780583613917
6,10000,SVM_POLY,False,0.834543178974,0.985224586288,0.911125
6,10000,Log,True,0.544647809207,0.537493158183,0.532547699214
6,10000,Log,False,0.706132665832,0.682885499879,0.6895
6,10000,DL,True,0.87798114254,0.891830985915,0.884399551066
6,10000,DL,False,1.0,0.99875,0.999375
6,10000,DL_S,True,0.89794786467,0.919886363636,0.908810325477
6,10000,DL_S,False,1.0,0.999499624719,0.99975
6,10000,SAE_S_SVM,True,0.525235718247,0.540525114155,0.533950617284
6,10000,SAE_S_SVM,False,0.578973717146,0.586311787072,0.58575
6,10000,SAE_S_SVM_RBF,True,0.479201331115,0.987428571429,0.733445566779
6,10000,SAE_S_SVM_RBF,False,1.0,1.0,1.0
7,10000,SVM,True,0.533296337403,0.544167610419,0.538418395962
7,10000,SVM,False,0.644852756104,0.640019985011,0.6435
7,10000,SVM_RBF,True,0.256936736959,0.929718875502,0.61469433539
7,10000,SVM_RBF,False,1.0,1.0,1.0
7,10000,SVM_POLY,True,0.542730299667,0.882671480144,0.732473359506
7,10000,SVM_POLY,False,0.750566322678,0.991686065846,0.873
7,10000,Log,True,0.559378468368,0.566929133858,0.561413348289
7,10000,Log,False,0.711804681601,0.68841285297,0.696875
7,10000,DL,True,0.902885682575,0.870053475936,0.882781828379
7,10000,DL,False,0.999748301032,0.999496728737,0.999625
7,10000,DL_S,True,0.917869034406,0.89647696477,0.904935501963
7,10000,DL_S,False,0.999748301032,0.999748301032,0.99975
7,10000,SAE_S_SVM,True,0.552719200888,0.547252747253,0.542905215928
7,10000,SAE_S_SVM,False,0.641832368487,0.619082301529,0.626
7,10000,SAE_S_SVM_RBF,True,0.443396226415,0.988861386139,0.716208637128
7,10000,SAE_S_SVM_RBF,False,1.0,1.0,1.0
8,10000,SVM,True,0.508928571429,0.504983388704,0.507905686546
8,10000,SVM,False,0.614596350912,0.631808838643,0.628125
8,10000,SVM_RBF,True,0.404017857143,0.884004884005,0.677392510402
8,10000,SVM_RBF,False,1.0,1.0,1.0
8,10000,SVM_POLY,True,0.661830357143,0.862545454545,0.77947295423
8,10000,SVM_POLY,False,0.835791052237,0.983240223464,0.91075
8,10000,Log,True,0.549107142857,0.526484751204,0.530374479889
8,10000,Log,False,0.709822544364,0.690661478599,0.695875
8,10000,DL,True,0.859933035714,0.908073070124,0.887101248266
8,10000,DL,False,0.999000249938,0.99925,0.999125
8,10000,DL_S,True,0.884486607143,0.91091954023,0.899583911234
8,10000,DL_S,False,0.999750062484,0.999750062484,0.99975
8,10000,SAE_S_SVM,True,0.53515625,0.536954087346,0.539528432732
8,10000,SAE_S_SVM,False,0.596850787303,0.614355544121,0.611
8,10000,SAE_S_SVM_RBF,True,0.487165178571,0.990919409762,0.742857142857
8,10000,SAE_S_SVM_RBF,False,1.0,1.0,1.0
9,10000,SVM,True,0.521334792123,0.560918187169,0.552086211661
9,10000,SVM,False,0.61592920354,0.637696335079,0.637125
9,10000,SVM_RBF,True,0.233041575492,0.955156950673,0.607073777287
9,10000,SVM_RBF,False,1.0,1.0,1.0
9,10000,SVM_POLY,True,0.547592997812,0.888987566607,0.736943907157
9,10000,SVM_POLY,False,0.729203539823,0.992771084337,0.8635
9,10000,Log,True,0.540481400438,0.550724637681,0.545178226029
9,10000,Log,False,0.693046776233,0.682010450361,0.6885
9,10000,DL,True,0.900984682713,0.896570495373,0.89748549323
9,10000,DL,False,1.0,0.999494566591,0.99975
9,10000,DL_S,True,0.911378555799,0.916391639164,0.91323570047
9,10000,DL_S,False,1.0,0.999494566591,0.99975
9,10000,SAE_S_SVM,True,0.56181619256,0.560589519651,0.55623100304
9,10000,SAE_S_SVM,False,0.645259165613,0.627489550037,0.63525
9,10000,SAE_S_SVM_RBF,True,0.463894967177,0.997647058824,0.728654324399
9,10000,SAE_S_SVM_RBF,False,1.0,1.0,1.0
10,10000,SVM,True,0.558774373259,0.535218783351,0.538824181919
10,10000,SVM,False,0.654172913543,0.636828022379,0.640375
10,10000,SVM_RBF,True,0.916991643454,0.571527777778,0.616472545757
10,10000,SVM_RBF,False,1.0,1.0,1.0
10,10000,SVM_POLY,True,0.63286908078,0.880620155039,0.774542429285
10,10000,SVM_POLY,False,0.814842578711,0.989681335357,0.903125
10,10000,Log,True,0.549860724234,0.541712403952,0.544370493622
10,10000,Log,False,0.711644177911,0.691094394564,0.696625
10,10000,DL,True,0.924791086351,0.857438016529,0.886023294509
10,10000,DL,False,0.999250374813,0.99975,0.9995
10,10000,DL_S,True,0.942618384401,0.889122438255,0.912922906267
10,10000,DL_S,False,0.999750124938,0.999750124938,0.99975
10,10000,SAE_S_SVM,True,0.605013927577,0.554931016863,0.561841375485
10,10000,SAE_S_SVM,False,0.668165917041,0.622439478585,0.63125
10,10000,SAE_S_SVM_RBF,True,0.485793871866,0.987542468856,0.740987243483
10,10000,SAE_S_SVM_RBF,False,1.0,1.0,1.0
