no.,number_of_training,method,isTest,recall,precision,accuracy
1,10000,SVM,True,0.53146067415730336,0.52997198879551821,0.52965982569581105
1,10000,SVM,False,0.62911895302640808,0.62706731889121825,0.62652296157450793
1,10000,SVM_RBF,True,0.38988764044943819,0.88974358974358969,0.67050885577734043
1,10000,SVM_RBF,False,1.0,1.0,1.0
1,10000,SVM_POLY,True,0.66235955056179774,0.87333333333333329,0.78296317121169523
1,10000,SVM_POLY,False,0.85604113110539848,0.98388396454472204,0.92080599812558572
1,10000,Log,True,0.56235955056179776,0.54431756389342034,0.54540342985662071
1,10000,Log,False,0.71769104931058658,0.68656382740889788,0.69423617619493905
1,10000,DL,True,0.83932584269662924,0.87624633431085042,0.86027551307281414
1,10000,DL,False,0.99976630053750881,1.0,0.99988284910965319
1,10000,SAE_SVM,True,0.66910112359550566,0.64763458401305052,0.65223502951925783
1,10000,SAE_SVM,False,0.69689179714886651,0.67359385588434606,0.67877225866916591
1,10000,SAE_Log,True,0.67247191011235952,0.65553121577217965,0.65926342423390494
1,10000,SAE_Log,False,0.68824491703669077,0.67794659300184157,0.67982661668228683
1,10000,SAE_SVM_RBF,True,0.88258426966292136,0.88757062146892651,0.88529659825695806
1,10000,SAE_SVM_RBF,False,0.99182051881280675,0.98491529357159446,0.98828491096532334
1,10000,DL_S,True,0.87303370786516854,0.90401396160558467,0.89007590666291814
1,10000,DL_S,False,1.0,1.0,1.0
1,10000,SAE_S_SVM,True,0.60561797752808988,0.55253716043054846,0.55721113297722802
1,10000,SAE_S_SVM,False,0.65505959336293529,0.58861822763544724,0.59758669165885658
1,10000,SAE_S_SVM_RBF,True,0.8932584269662921,0.90546697038724377,0.89991565926342421
1,10000,SAE_S_SVM_RBF,False,0.9934564150502454,0.98585343228200373,0.98957357075913777
2,10000,SVM,True,0.56028761061946908,0.54816017316017318,0.55034482758620684
2,10000,SVM,False,0.64587617089330596,0.64323094425483507,0.64152678776730288
2,10000,SVM_RBF,True,0.93418141592920356,0.59180098107918711,0.6457931034482759
2,10000,SVM_RBF,False,1.0,1.0,1.0
2,10000,SVM_POLY,True,0.79756637168141598,0.83208309290248128,0.81875862068965521
2,10000,SVM_POLY,False,0.94379712131596982,0.96835443037974689,0.95619682685674867
2,10000,Log,True,0.57300884955752207,0.5490196078431373,0.55227586206896551
2,10000,Log,False,0.72218414439113543,0.69518363756322854,0.70085077029202114
2,10000,DL,True,0.86006637168141598,0.85722160970231531,0.85875862068965514
2,10000,DL,False,1.0,0.99954327472025561,0.99977006208323749
2,10000,SAE_SVM,True,0.68141592920353977,0.64637985309548807,0.65517241379310343
2,10000,SAE_SVM,False,0.68745716244002741,0.66482545293857709,0.66831455507013104
2,10000,SAE_Log,True,0.67367256637168138,0.65343347639484972,0.65903448275862064
2,10000,SAE_Log,False,0.68311628969613891,0.66400177659338222,0.66659002069441253
2,10000,SAE_SVM_RBF,True,0.89325221238938057,0.8834792122538293,0.88800000000000001
2,10000,SAE_SVM_RBF,False,0.98811971670093668,0.98586733530886694,0.986893538744539
2,10000,DL_S,True,0.88993362831858402,0.87208672086720862,0.88
2,10000,DL_S,False,0.94790952707333787,0.94488726941471191,0.94596458956081853
2,10000,SAE_S_SVM,True,0.61449115044247793,0.56196256954982293,0.56882758620689655
2,10000,SAE_S_SVM,False,0.64793237377198998,0.59818603670111792,0.60381696941825702
2,10000,SAE_S_SVM_RBF,True,0.91261061946902655,0.88805166846071049,0.89903448275862063
2,10000,SAE_S_SVM_RBF,False,0.98880511766049806,0.98857925993604379,0.98861807312025751
3,10000,SVM,True,0.55166666666666664,0.53879544221378184,0.5362440526168486
3,10000,SVM,False,0.65899483325504937,0.62383281458425965,0.63331000699790063
3,10000,SVM_RBF,True,0.27888888888888891,0.92449355432780855,0.62524489224741109
3,10000,SVM_RBF,False,1.0,1.0,1.0
3,10000,SVM_POLY,True,0.59833333333333338,0.89451827242524917,0.76210467394346493
3,10000,SVM_POLY,False,0.76702677313292622,0.9921020656136087,0.88126895264753902
3,10000,Log,True,0.54166666666666663,0.55115884680610516,0.54687937307584666
3,10000,Log,False,0.69610145608266794,0.67966062829626228,0.68614415675297413
3,10000,DL,True,0.90055555555555555,0.84120394395433318,0.86425972572068288
3,10000,DL,False,0.99976514795678717,0.99929577464788721,0.9995334732913459
3,10000,SAE_SVM,True,0.67944444444444441,0.6683060109289618,0.66862580464595578
3,10000,SAE_SVM,False,0.68858619069985905,0.66955926010504685,0.6765803592255657
3,10000,SAE_Log,True,0.68055555555555558,0.67679558011049723,0.67534284914637555
3,10000,SAE_Log,False,0.68177548144668854,0.67090362837993989,0.67588056916258454
3,10000,SAE_SVM_RBF,True,0.88833333333333331,0.8848920863309353,0.88553036663867901
3,10000,SAE_SVM_RBF,False,0.99107562235791447,0.98368298368298357,0.98740377886634012
3,10000,DL_S,True,0.89888888888888885,0.89590254706533778,0.89644556395186115
3,10000,DL_S,False,0.99953029591357445,1.0,0.99976673664567295
3,10000,SAE_S_SVM,True,0.5905555555555555,0.57242864835756602,0.57150853624405262
3,10000,SAE_S_SVM,False,0.63785814936589946,0.59314260755623494,0.6028691392582225
3,10000,SAE_S_SVM_RBF,True,0.91500000000000004,0.89803707742639038,0.90484186957738599
3,10000,SAE_S_SVM_RBF,False,0.99178017848755284,0.98576097105508886,0.98880335899230232
4,10000,SVM,True,0.48471615720524019,0.53141831238779169,0.52554945054945057
4,10000,SVM,False,0.60220740400091977,0.61725194437897712,0.61598351270895346
4,10000,SVM_RBF,True,0.27783842794759828,0.91877256317689526,0.62417582417582418
4,10000,SVM_RBF,False,1.0,1.0,1.0
4,10000,SVM_POLY,True,0.57314410480349343,0.87866108786610875,0.74532967032967035
4,10000,SVM_POLY,False,0.77167164865486315,0.9905548996458089,0.8826425463705061
4,10000,Log,True,0.53056768558951961,0.53701657458563534,0.53351648351648351
4,10000,Log,False,0.69602207404000915,0.67748433303491495,0.68365010304556906
4,10000,DL,True,0.87063318777292575,0.84346906398730825,0.85357142857142854
4,10000,DL,False,1.0,1.0,1.0
4,10000,SAE_SVM,True,0.66703056768558955,0.65593129361245306,0.65631868131868132
4,10000,SAE_SVM,False,0.68038629570016096,0.66644144144144146,0.67128463476070532
4,10000,SAE_Log,True,0.66703056768558955,0.65805061927840602,0.65796703296703296
4,10000,SAE_Log,False,0.67670728903196142,0.66764972776769504,0.67128463476070532
4,10000,SAE_SVM_RBF,True,0.87008733624454149,0.88066298342541438,0.87527472527472527
4,10000,SAE_SVM_RBF,False,0.99011266957921362,0.98852157943067032,0.98935195786581176
4,10000,DL_S,True,0.88045851528384278,0.87520347259902331,0.87664835164835164
4,10000,DL_S,False,1.0,1.0,1.0
4,10000,SAE_S_SVM,True,0.62008733624454149,0.55768286696121749,0.56126373626373627
4,10000,SAE_S_SVM,False,0.6553230627730513,0.58080293458324839,0.5928555072131898
4,10000,SAE_S_SVM_RBF,True,0.88810043668122274,0.89641873278236917,0.89203296703296708
