no.,number_of_training,method,isTest,recall,precision,accuracy
1,10000,SVM,True,0.49563318777292575,0.50896860986547088,0.51086956521739135
1,10000,SVM,False,0.62503128911138928,0.62518778167250877,0.62562499999999999
1,10000,SVM_RBF,True,0.3056768558951965,0.90909090909090906,0.63913043478260867
1,10000,SVM_RBF,False,1.0,1.0,1.0
1,10000,SVM_POLY,True,0.64956331877729256,0.85611510791366896,0.77119565217391306
1,10000,SVM_POLY,False,0.85757196495619525,0.98166189111747848,0.920875
1,10000,Log,True,0.5376637554585153,0.53913519430760815,0.54103260869565217
1,10000,Log,False,0.71214017521902373,0.68802902055622728,0.69499999999999995
1,10000,DL,True,0.83133187772925765,0.83681318681318684,0.83532608695652177
1,10000,DL,False,0.99949937421777224,0.99949937421777224,0.99950000000000006
1,10000,SAE_SVM,True,0.65884279475982532,0.63127615062761511,0.63858695652173914
1,10000,SAE_SVM,False,0.69837296620775968,0.65693430656934304,0.66725000000000001
1,10000,SAE_SVM_RBF,True,0.86408296943231444,0.89739229024943312,0.88315217391304346
1,10000,SAE_SVM_RBF,False,0.99299123904881104,0.98977045908183636,0.99137500000000001
1,10000,SAE_SVM_POLY,True,0.861353711790393,0.88552188552188549,0.87554347826086953
1,10000,SAE_SVM_POLY,False,0.97321652065081354,0.97639377197388244,0.97487500000000005
1,10000,DL_S,True,0.86735807860262004,0.88033240997229911,0.87527173913043477
1,10000,DL_S,False,0.99974968710888612,0.99974968710888612,0.99975000000000003
1,10000,SAE_S_SVM,True,0.60043668122270744,0.55387713997985899,0.56032608695652175
1,10000,SAE_S_SVM,False,0.63354192740926163,0.58277688233939673,0.59050000000000002
1,10000,SAE_S_SVM_RBF,True,0.89028384279475981,0.90863509749303617,0.90081521739130432
1,10000,SAE_S_SVM_RBF,False,0.9934918648310388,0.98706789355881619,0.99024999999999996
1,10000,SAE_S_SVM_POLY,True,0.88264192139737996,0.89883268482490275,0.89211956521739133
1,10000,SAE_S_SVM_POLY,False,0.98047559449311639,0.97292598112270245,0.97662499999999997
1,10000,SVM,True,0.49563318777292575,0.50896860986547088,0.51086956521739135
1,10000,SVM,False,0.62503128911138928,0.62518778167250877,0.62562499999999999
1,10000,SVM_RBF,True,0.3056768558951965,0.90909090909090906,0.63913043478260867
1,10000,SVM_RBF,False,1.0,1.0,1.0
1,10000,SVM_POLY,True,0.64956331877729256,0.85611510791366896,0.77119565217391306
1,10000,SVM_POLY,False,0.85757196495619525,0.98166189111747848,0.920875
1,10000,Log,True,0.5376637554585153,0.53913519430760815,0.54103260869565217
1,10000,Log,False,0.71214017521902373,0.68802902055622728,0.69499999999999995
1,10000,DL,True,0.83133187772925765,0.83681318681318684,0.83532608695652177
1,10000,DL,False,0.99949937421777224,0.99949937421777224,0.99950000000000006
1,10000,SAE_SVM,True,0.65884279475982532,0.63127615062761511,0.63858695652173914
