no.,number_of_training,method,isTest,recall,precision,accuracy
1,10000,SVM,True,0.482720789907,0.537897310513,0.528448515126
1,10000,SVM,False,0.595432300163,0.627609923852,0.623872310895
1,10000,SVM_RBF,True,0.231486560614,0.931567328918,0.602553427699
1,10000,SVM_RBF,False,1.0,1.0,1.0
1,10000,SVM_POLY,True,0.558968732858,0.880726015557,0.738551207327
1,10000,SVM_POLY,False,0.753670473083,0.990505359877,0.874161461948
1,10000,Log,True,0.53154141525,0.546223224352,0.539550374688
1,10000,Log,False,0.696574225122,0.68288782271,0.688873467499
1,10000,DL,True,0.803620405924,0.845354875938,0.826255897863
1,10000,DL,False,0.99953390818,1.0,0.999768679158
1,10000,SAE_SVM,True,0.620954470653,0.632402234637,0.625589786289
1,10000,SAE_SVM,False,0.653926823584,0.655301261093,0.657529493407
1,10000,SAE_Log,True,0.625891387822,0.63283416528,0.626977518734
1,10000,SAE_Log,False,0.657888604055,0.653774895785,0.657298172565
1,10000,SAE_SVM_RBF,True,0.877674163467,0.895856662934,0.886483485984
1,10000,SAE_SVM_RBF,False,0.994173852249,0.993016759777,0.993638676845
1,10000,DL_S,True,0.856280855732,0.869637883008,0.862336941438
1,10000,DL_S,False,0.99930086227,1.0,0.999653018737
1,10000,SAE_S_SVM,True,0.580910586945,0.574606619642,0.570358034971
1,10000,SAE_S_SVM,False,0.616872523887,0.589663622188,0.59680777238
1,10000,SAE_S_SVM_RBF,True,0.901810202962,0.901810202962,0.900638356925
1,10000,SAE_S_SVM_RBF,False,0.996038219529,0.993722390142,0.994910941476
2,10000,SVM,True,0.506834335703,0.522253521127,0.522510231924
2,10000,SVM,False,0.604270786006,0.61332718469,0.611256395679
2,10000,SVM_RBF,True,0.924002186987,0.595280028179,0.648567530696
2,10000,SVM_RBF,False,1.0,1.0,1.0
2,10000,SVM_POLY,True,0.644614543466,0.872041420118,0.775443383356
2,10000,SVM_POLY,False,0.836892321672,0.98344901228,0.911313246163
2,10000,Log,True,0.559322033898,0.538988408851,0.541336971351
2,10000,Log,False,0.700817810086,0.675350262697,0.681637293917
2,10000,DL,True,0.823947512302,0.81902173913,0.821282401091
2,10000,DL,False,1.0,1.0,1.0
2,10000,SAE_SVM,True,0.630399125205,0.619892473118,0.622646657572
2,10000,SAE_SVM,False,0.656292594275,0.652733845459,0.653212052302
2,10000,SAE_Log,True,0.651175505741,0.624868835257,0.630832196453
