no.,number_of_training,method,isTest,recall,precision,accuracy
1,10000,SVM,True,0.54058531198233017,0.53497267759562839,0.53533959138597464
1,10000,SVM,False,0.64396207584830334,0.63290828837665525,0.63449999999999995
1,10000,SVM_RBF,True,0.58475980121479842,0.82540919719407635,0.7305356156819437
1,10000,SVM_RBF,False,1.0,1.0,1.0
1,10000,SVM_POLY,True,0.64991717283268913,0.86480529022777375,0.77415792379900605
1,10000,SVM_POLY,False,0.845558882235529,0.98574752763234441,0.91649999999999998
1,10000,Log,True,0.54500276090557698,0.55449438202247192,0.55356156819436775
1,10000,Log,False,0.71107784431137722,0.6859205776173285,0.69212499999999999
1,10000,DL,True,0.86471562672556601,0.8782950084127874,0.87244616234124794
1,10000,DL,False,0.99975049900199597,0.99975049900199597,0.99975000000000003
1,10000,SAE_SVM,True,0.74654886802871345,0.74082191780821915,0.74268360022087243
1,10000,SAE_SVM,False,0.77519960079840322,0.76133300661602543,0.765625
1,10000,SAE_SVM_RBF,True,0.81612368856985096,0.83080382237211914,0.82495858641634456
1,10000,SAE_SVM_RBF,False,0.89371257485029942,0.89193227091633465,0.89249999999999996
1,10000,SAE_SVM_POLY,True,0.79900607399226942,0.83208740655549174,0.8188845941468802
1,10000,SAE_SVM_POLY,False,0.845558882235529,0.87367878319154424,0.861375
1,10000,DL_S,True,0.78741027056874657,0.82380127094165223,0.8094975151849807
1,10000,DL_S,False,0.81936127744510978,0.84660995101830372,0.83512500000000001
1,10000,SAE_S_SVM,True,0.61678630590833794,0.54328793774319062,0.54914411927112095
1,10000,SAE_S_SVM,False,0.68488023952095811,0.58905579399141628,0.60275000000000001
1,10000,SAE_S_SVM_RBF,True,0.85864163445610164,0.84236186348862407,0.8489784649364992
1,10000,SAE_S_SVM_RBF,False,0.91541916167664672,0.90302731971449668,0.90837500000000004
1,10000,SAE_S_SVM_POLY,True,0.84759801214798458,0.83378598587724062,0.83931529541689676
1,10000,SAE_S_SVM_POLY,False,0.89196606786427146,0.87472473697088327,0.88187499999999996
1,10000,SVM,True,0.54058531198233017,0.53497267759562839,0.53533959138597464
1,10000,SVM,False,0.64396207584830334,0.63290828837665525,0.63449999999999995
1,10000,SVM_RBF,True,0.58475980121479842,0.82540919719407635,0.7305356156819437
1,10000,SVM_RBF,False,1.0,1.0,1.0
1,10000,SVM_POLY,True,0.64991717283268913,0.86480529022777375,0.77415792379900605
1,10000,SVM_POLY,False,0.845558882235529,0.98574752763234441,0.91649999999999998
1,10000,Log,True,0.54500276090557698,0.55449438202247192,0.55356156819436775
1,10000,Log,False,0.71107784431137722,0.6859205776173285,0.69212499999999999
1,10000,DL,True,0.86471562672556601,0.8782950084127874,0.87244616234124794
1,10000,DL,False,0.99975049900199597,0.99975049900199597,0.99975000000000003
1,10000,SAE_SVM,True,0.74654886802871345,0.74082191780821915,0.74268360022087243
1,10000,SAE_SVM,False,0.77519960079840322,0.76133300661602543,0.765625
1,10000,SAE_SVM_RBF,True,0.81612368856985096,0.83080382237211914,0.82495858641634456
1,10000,SAE_SVM_RBF,False,0.89371257485029942,0.89193227091633465,0.89249999999999996
1,10000,SAE_SVM_POLY,True,0.79900607399226942,0.83208740655549174,0.8188845941468802
1,10000,SAE_SVM_POLY,False,0.845558882235529,0.87367878319154424,0.861375
1,10000,DL_S,True,0.78741027056874657,0.82380127094165223,0.8094975151849807
1,10000,DL_S,False,0.81936127744510978,0.84660995101830372,0.83512500000000001
1,10000,SAE_S_SVM,True,0.61678630590833794,0.54328793774319062,0.54914411927112095
1,10000,SAE_S_SVM,False,0.68488023952095811,0.58905579399141628,0.60275000000000001
1,10000,SAE_S_SVM_RBF,True,0.85864163445610164,0.84236186348862407,0.8489784649364992
1,10000,SAE_S_SVM_RBF,False,0.91541916167664672,0.90302731971449668,0.90837500000000004
1,10000,SAE_S_SVM_POLY,True,0.84759801214798458,0.83378598587724062,0.83931529541689676
1,10000,SAE_S_SVM_POLY,False,0.89196606786427146,0.87472473697088327,0.88187499999999996
2,10000,SVM,True,0.5574776785714286,0.5373856912318451,0.54147018030513172
2,10000,SVM,False,0.65783554111472131,0.64462405094293407,0.64749999999999996
2,10000,SVM_RBF,True,0.41127232142857145,0.88263473053892216,0.68016643550624134
2,10000,SVM_RBF,False,1.0,1.0,1.0
2,10000,SVM_POLY,True,0.7159598214285714,0.84742404227212675,0.79472954230235782
2,10000,SVM_POLY,False,0.90327418145463634,0.9778138528138528,0.94137499999999996
2,10000,Log,True,0.5418526785714286,0.5251487290427258,0.52871012482662971
2,10000,Log,False,0.70807298175456135,0.68662142510906443,0.69237499999999996
2,10000,DL,True,0.8705357142857143,0.8705357142857143,0.87128987517337031
2,10000,DL,False,0.99975006248437892,1.0,0.99987499999999996
2,10000,SAE_SVM,True,0.7293526785714286,0.72894590072504184,0.73065187239944518
2,10000,SAE_SVM,False,0.76780804798800295,0.76665834789119036,0.76700000000000002
2,10000,SAE_SVM_RBF,True,0.81640625,0.81007751937984496,0.81359223300970873
2,10000,SAE_SVM_RBF,False,0.89277680579855034,0.88613247333167944,0.88900000000000001
2,10000,SAE_SVM_POLY,True,0.7857142857142857,0.82677627715795654,0.81165048543689322
