no.,number_of_training,method,isTest,recall,precision,accuracy
1,10000,SVM,True,0.51109877913429524,0.53640069889341879,0.53090909090909089
1,10000,SVM,False,0.61193328635189104,0.63459196102314253,0.63254837957565868
1,10000,SVM_RBF,True,0.24028856825749167,0.9173728813559322,0.60615384615384615
1,10000,SVM_RBF,False,1.0,1.0,1.0
1,10000,SVM_POLY,True,0.50610432852386233,0.890625,0.71972027972027974
1,10000,SVM_POLY,False,0.68757340850364101,0.99321343739395995,0.84262065749591974
1,10000,Log,True,0.53329633740288573,0.53448275862068961,0.53062937062937066
1,10000,Log,False,0.69556025369978858,0.68241530306522236,0.68827232455117748
1,10000,DL,True,0.84517203107658156,0.81969860064585576,0.8282517482517483
1,10000,DL,False,0.99953018557669715,0.99976503759398483,0.99965026812776869
1,10000,SAE_SVM,True,0.64483906770255273,0.6250672404518558,0.62601398601398606
1,10000,SAE_SVM,False,0.66478740897345545,0.6446469248291572,0.65178363254837957
1,10000,SAE_Log,True,0.63928967813540516,0.63436123348017626,0.63244755244755246
1,10000,SAE_Log,False,0.65562602771905099,0.64846654275092941,0.65271625087432972
1,10000,SAE_SVM_RBF,True,0.88068812430632626,0.89408450704225351,0.88727272727272732
1,10000,SAE_SVM_RBF,False,0.99600657740192622,0.99413833528722162,0.99510375378876192
1,10000,DL_S,True,0.87402885682574916,0.88782412626832019,0.88083916083916081
1,10000,DL_S,False,0.99976509278834857,0.99929560929795735,0.99953369083702492
1,10000,SAE_S_SVM,True,0.58768035516093231,0.55854430379746833,0.558041958041958
1,10000,SAE_S_SVM,False,0.61428235846840495,0.5847495527728086,0.59209605968757284
1,10000,SAE_S_SVM_RBF,True,0.90843507214206443,0.9059214167127837,0.90629370629370631
1,10000,SAE_S_SVM_RBF,False,0.99600657740192622,0.99530516431924898,0.99568664024248077
2,10000,SVM,True,0.57224118316268491,0.54614549402823021,0.55166572557876903
2,10000,SVM,False,0.66049237983587339,0.63076578593819976,0.63564705882352945
2,10000,SVM_RBF,True,0.93003412969283272,0.58770668583752694,0.64144551101072844
2,10000,SVM_RBF,False,1.0,1.0,1.0
2,10000,SVM_POLY,True,0.61547212741751989,0.88110749185667747,0.76792772444946356
2,10000,SVM_POLY,False,0.81125439624853457,0.9837930054023315,0.89858823529411769
2,10000,Log,True,0.53924914675767921,0.54078722190530515,0.54404291360813095
2,10000,Log,False,0.71043376318874563,0.68707482993197277,0.69235294117647062
2,10000,DL,True,0.82764505119453924,0.82156973461321292,0.82523997741389044
2,10000,DL,False,1.0,0.99976558837318319,0.99988235294117644
2,10000,SAE_SVM,True,0.66211604095563137,0.64273881833241309,0.64963297571993228
2,10000,SAE_SVM,False,0.66049237983587339,0.64418019666133086,0.64658823529411769
2,10000,SAE_Log,True,0.64960182025028446,0.63163716814159276,0.63805759457933375
2,10000,SAE_Log,False,0.66166471277842909,0.65098039215686276,0.65223529411764702
2,10000,SAE_SVM_RBF,True,0.87997724687144485,0.87847813742191938,0.88001129305477133
2,10000,SAE_SVM_RBF,False,0.99531066822977721,0.99437807449051308,0.99482352941176466
2,10000,DL_S,True,0.87542662116040959,0.85690423162583518,0.86561264822134387
2,10000,DL_S,False,0.99976553341148888,1.0,0.99988235294117644
2,10000,SAE_S_SVM,True,0.60466439135381111,0.54907024793388426,0.55731225296442688
2,10000,SAE_S_SVM,False,0.6304806565064478,0.58507397737162747,0.59023529411764708
2,10000,SAE_S_SVM_RBF,True,0.90500568828213879,0.89633802816901409,0.90090344438170522
2,10000,SAE_S_SVM_RBF,False,0.99695193434935525,0.99369011451273648,0.99529411764705877
3,10000,SVM,True,0.54052543320290669,0.53161077515118194,0.5347415230683713
3,10000,SVM,False,0.64157955865272942,0.62844141069397041,0.63206672845227063
3,10000,SVM_RBF,True,0.39798770262716604,0.8704156479217604,0.6712062256809338
3,10000,SVM_RBF,False,1.0,1.0,1.0
3,10000,SVM_POLY,True,0.59698155394074903,0.88630705394190867,0.76153418565869924
3,10000,SVM_POLY,False,0.79186991869918699,0.98955007256894056,0.89202965708989801
3,10000,Log,True,0.5472330911123533,0.53850385038503845,0.54168982768204554
3,10000,Log,False,0.69686411149825789,0.68602789846787104,0.68975903614457834
3,10000,DL,True,0.87087758524315262,0.79166666666666663,0.82184546970539185
3,10000,DL,False,0.99953542392566785,1.0,0.99976830398517147
3,10000,SAE_SVM,True,0.62213527110117384,0.61833333333333329,0.62117843246247917
3,10000,SAE_SVM,False,0.6462253193960511,0.64204938841449344,0.64388322520852637
3,10000,SAE_Log,True,0.63722750139742879,0.62431544359255209,0.62896053362979432
3,10000,SAE_Log,False,0.65226480836236933,0.64954892435808465,0.65106580166821126
3,10000,SAE_SVM_RBF,True,0.88932364449413082,0.88046485888212511,0.88493607559755416
3,10000,SAE_SVM_RBF,False,0.99651567944250874,0.99305555555555558,0.99478683966635773
3,10000,DL_S,True,0.90609278926774739,0.85270910047343507,0.8754863813229572
3,10000,DL_S,False,1.0,1.0,1.0
3,10000,SAE_S_SVM,True,0.6092789267747345,0.55273833671399597,0.56058921623123958
3,10000,SAE_S_SVM,False,0.62717770034843201,0.57422373458102938,0.58213623725671915
3,10000,SAE_S_SVM_RBF,True,0.90106204583566241,0.89307479224376729,0.89716509171762093
3,10000,SAE_S_SVM_RBF,False,0.99628339140534261,0.99328392774432606,0.99478683966635773
4,10000,SVM,True,0.52733296521258977,0.53742262239729877,0.53888430887606487
4,10000,SVM,False,0.62670609645131936,0.64039981403998136,0.63486427671515289
4,10000,SVM_RBF,True,0.94643843180563225,0.5627051871306632,0.60730970046716126
4,10000,SVM_RBF,False,1.0,1.0,1.0
4,10000,SVM_POLY,True,0.66924351187189401,0.86018452803406675,0.78125858752404509
4,10000,SVM_POLY,False,0.85600545950864426,0.98662821185107497,0.92165845836673921
4,10000,Log,True,0.58807288790723355,0.54755784061696655,0.55317394888705684
4,10000,Log,False,0.70495905368516831,0.67841506129597196,0.68319780093918225
4,10000,DL,True,0.8188845941468802,0.8121577217962761,0.81560868370431439
4,10000,DL,False,1.0,1.0,1.0
4,10000,SAE_SVM,True,0.6327995582551077,0.62657189721159101,0.62956856279197582
4,10000,SAE_SVM,False,0.6710646041856233,0.65078314581954555,0.65307524911235826
4,10000,SAE_Log,True,0.63169519602429602,0.62445414847161573,0.62764495740588078
4,10000,SAE_Log,False,0.67424931756141948,0.65691489361702127,0.65868743557439013
4,10000,SAE_SVM_RBF,True,0.86581998895637768,0.89141557703240482,0.88073646606210498
4,10000,SAE_SVM_RBF,False,0.99522292993630568,0.99409225176096339,0.99461688237315315
4,10000,DL_S,True,0.88625069022639424,0.85828877005347592,0.87056883759274528
4,10000,DL_S,False,1.0,1.0,1.0
4,10000,SAE_S_SVM,True,0.62506902263942576,0.55354523227383867,0.56251717504809018
4,10000,SAE_S_SVM,False,0.64808917197452232,0.58863636363636362,0.59477723055778264
4,10000,SAE_S_SVM_RBF,True,0.90281612368856989,0.89003810560696783,0.89612530915086563
4,10000,SAE_S_SVM_RBF,False,0.99499545040946313,0.99499545040946313,0.99496048562593065
5,10000,SVM,True,0.52227862380146639,0.52139639639639634,0.52075684834792435
5,10000,SVM,False,0.62417374881964116,0.62432113341204254,0.62539719901141577
5,10000,SVM_RBF,True,0.30231246474901297,0.9178082191780822,0.63710816153628913
5,10000,SVM_RBF,False,1.0,1.0,1.0
