no.,number_of_training,method,isTest,recall,precision,accuracy
1,10000,SVM,True,0.5078125,0.53466509988249122,0.5304347826086957
1,10000,SVM,False,0.62075044069503904,0.6402597402597402,0.638625
1,10000,SVM_RBF,True,0.2845982142857143,0.94444444444444442,0.63197755960729318
1,10000,SVM_RBF,False,1.0,1.0,1.0
1,10000,SVM_POLY,True,0.5407366071428571,0.87931034482758619,0.7318373071528752
1,10000,SVM_POLY,False,0.76328380760513725,0.99311926605504586,0.87987499999999996
1,10000,Log,True,0.5396205357142857,0.53248898678414092,0.5304347826086957
1,10000,Log,False,0.7141777889700327,0.69305962854349956,0.701125
1,10000,DL,True,0.8671875,0.87697516930022579,0.87208976157082752
1,10000,DL,False,0.99974817426340967,0.99924490309589731,0.99950000000000006
1,10000,SAE_SVM,True,0.7204241071428571,0.72855530474040631,0.72454417952314165
1,10000,SAE_SVM,False,0.72853185595567871,0.74812516162399789,0.74350000000000005
1,10000,SAE_SVM_RBF,True,0.8493303571428571,0.88283062645011601,0.86760168302945306
1,10000,SAE_SVM_RBF,False,0.94887937547217327,0.95175549381156854,0.95074999999999998
1,10000,SAE_SVM_POLY,True,0.8314732142857143,0.87492660011743983,0.85553997194950915
1,10000,SAE_SVM_POLY,False,0.90002518257365904,0.93242890686146618,0.91800000000000004
1,10000,DL_S,True,0.8643973214285714,0.8796138557637706,0.87237026647966343
1,10000,DL_S,False,0.99043062200956933,0.98943396226415103,0.98999999999999999
1,10000,SAE_S_SVM,True,0.6238839285714286,0.55373947498761766,0.55820476858345025
1,10000,SAE_S_SVM,False,0.67136741374968523,0.57981731187472818,0.59537499999999999
1,10000,SAE_S_SVM_RBF,True,0.8883928571428571,0.8928771733034212,0.89032258064516134
1,10000,SAE_S_SVM_RBF,False,0.9592042306723747,0.95248812203050759,0.95599999999999996
1,10000,SAE_S_SVM_POLY,True,0.8783482142857143,0.88826185101580124,0.8833099579242637
1,10000,SAE_S_SVM_POLY,False,0.93427348274993705,0.93333333333333335,0.93425000000000002
1,10000,SVM,True,0.5078125,0.53466509988249122,0.5304347826086957
1,10000,SVM,False,0.62075044069503904,0.6402597402597402,0.638625
1,10000,SVM_RBF,True,0.2845982142857143,0.94444444444444442,0.63197755960729318
1,10000,SVM_RBF,False,1.0,1.0,1.0
